136.4626,0.0391,-495.9394,0.238731
136.8489,0.0389,-496.0887,0.239120
137.2051,0.0387,-496.2216,0.239456
137.5631,0.0385,-496.3506,0.239804
137.9231,0.0383,-496.4754,0.240166
138.3177,0.0382,-496.6070,0.240542
138.6813,0.0380,-496.7234,0.240895
139.0465,0.0379,-496.8359,0.241224
139.3798,0.0378,-496.9347,0.241537
139.7480,0.0376,-497.0398,0.241916
140.1513,0.0375,-497.1499,0.242278
140.5224,0.0374,-497.2469,0.242630
140.8950,0.0373,-497.3398,0.242978
141.2689,0.0372,-497.4289,0.243307
141.6440,0.0371,-497.5142,0.243658
142.0204,0.0370,-497.5957,0.243998
142.3979,0.0369,-497.6740,0.244327
142.7845,0.0491,-497.6931,0.244700
143.1989,0.0455,-497.7690,0.245076
143.5797,0.0436,-497.8350,0.245426
143.9589,0.0389,-497.9002,0.245771
144.3417,0.0341,-497.9604,0.246110
144.7255,0.0275,-498.0215,0.246459
145.1064,-0.0116,-498.1415,0.246807
145.4931,-0.0099,-498.2017,0.247166
145.9219,0.0278,-498.2000,0.247529
146.2733,0.0303,-498.2469,0.247851
146.6566,-0.0030,-498.3662,0.248214
147.0830,0.0004,-498.4206,0.248575
147.4746,0.0011,-498.4666,0.248933
147.8712,0.0027,-498.5117,0.249283
148.2666,0.0048,-498.5533,0.249627
148.7008,0.0056,-498.5965,0.250009
149.0670,0.0086,-498.6329,0.250338
149.5012,0.0109,-498.6690,0.250724
149.9400,0.0114,-498.7034,0.251135
150.3049,0.0104,-498.7277,0.251468
150.7096,0.0078,-498.7530,0.251845
151.1226,0.0246,-498.7614,0.252221
151.5318,0.0339,-498.7876,0.252609
151.9363,0.0465,-498.8005,0.252976
152.3816,0.0557,-498.8080,0.253388
152.7553,0.0644,-498.8155,0.253749
153.1928,0.0702,-498.8134,0.254151
153.6014,0.0700,-498.8066,0.254545
154.0085,0.0694,-498.7949,0.254918
154.4156,0.0687,-498.7791,0.255303
154.8951,0.0670,-498.7539,0.255729
155.3384,0.0659,-498.7265,0.256145
155.7062,0.0646,-498.6995,0.256460
156.2599,0.0630,-498.6554,0.256972
156.6645,0.0623,-498.6200,0.257348
157.0697,0.0616,-498.5835,0.257726
157.4744,0.0615,-498.5464,0.258086
157.9156,0.0617,-498.5053,0.258492
158.2835,0.0619,-498.4706,0.258821
158.6888,0.0625,-498.4318,0.259198
159.0940,0.0631,-498.3913,0.259594
159.5004,0.0637,-498.3488,0.259946
159.9441,0.0646,-498.2995,0.260336
160.3511,0.0651,-498.2518,0.260719
160.7223,0.0657,-498.2063,0.261044
161.1676,0.0663,-498.1486,0.261446
161.5768,0.0662,-498.0932,0.261827
161.9865,0.0663,-498.0353,0.262210
162.3963,0.0661,-497.9751,0.262581
162.8070,0.0656,-497.9122,0.262952
163.2180,0.0651,-497.8464,0.263332
163.6665,0.0644,-497.7708,0.263757
164.0777,0.0637,-497.6980,0.264139
164.5257,0.0630,-497.6143,0.264562
164.8984,0.0625,-497.5415,0.264910
165.3078,0.0620,-497.4579,0.265296
165.7160,0.0617,-497.3710,0.265677
166.1229,0.0615,-497.2810,0.266054
166.5653,0.0616,-497.1794,0.266469
166.9689,0.0617,-497.0833,0.266837
167.3713,0.0622,-496.9844,0.267208
167.7713,0.0625,-496.8828,0.267604
168.1705,0.0628,-496.7786,0.267951
168.5673,0.0635,-496.6712,0.268311
168.9987,0.0640,-496.5506,0.268720
169.3923,0.0647,-496.4362,0.269102
169.7491,0.0651,-496.3297,0.269421
170.1760,0.0656,-496.1985,0.269845
170.5663,0.0661,-496.0750,0.270210
170.9559,0.0665,-495.9485,0.270584
171.3446,0.0670,-495.8186,0.270961
171.7320,0.0677,-495.6853,0.271317
172.1185,0.0686,-495.5482,0.271697
172.5384,0.0701,-495.3946,0.272103
172.8867,0.0718,-495.2634,0.272443
173.2685,0.0736,-495.1159,0.272829
173.6841,0.0760,-494.9518,0.273239
174.0628,0.0783,-494.7985,0.273621
